Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT2z9CzaH3V4MT7pLmuMYDGR,Interest,USDX,-1.05000000,-,0.00000000,$1.05,-,-,"approved / Interest",2024-11-29 00:00:00
NXT7SyNA1k2RGrWYpudripaac,Interest,NEXO,0.07333118,NEXO,0.07333118,$0.11,-,-,"approved / NEXO Interest Earned",2024-11-28 06:00:00
NXT4LpJJ94nXQ7i6XpX4QpIB,Interest,NEXO,1.04186877,NEXO,1.04186877,$1.50,-,-,"approved / 1.018234 XRP",2024-11-28 06:00:00
NXT3HTqUW6VYCAhrr8sTe8unU,Interest,USDX,-0.51000000,-,0.00000000,$0.51,-,-,"approved / Interest",2024-11-28 00:00:00
NXT7If2m2r0YCQubtdtl0Xp5N,Interest,NEXO,1.05788956,NEXO,1.05788956,$1.42,-,-,"approved / 1.018234 XRP",2024-11-27 06:00:00
NXT47mThYPHm5jYzI7RpucDnq,Interest,NEXO,0.07320964,NEXO,0.07320964,$0.10,-,-,"approved / NEXO Interest Earned",2024-11-27 06:00:00
NXT1uUhrX5pGeESw1tQ07jlNz,Interest,USDX,-0.51000000,-,0.00000000,$0.51,-,-,"approved / Interest",2024-11-27 00:00:00
NXT7KcRyJjZ2Lep2nyuPp4HN3,Interest,NEXO,0.04968024,NEXO,0.04968024,$0.07,-,-,"approved / NEXO Interest Earned",2024-11-26 06:00:00
NXT1e2RbVWZsLLI5vuiG5X6DF,Interest,NEXO,1.06646034,NEXO,1.06646034,$1.44,-,-,"approved / 1.018234 XRP",2024-11-26 06:00:00
NXT1cDeQAQbfKOCsHobaOE6AC,Interest,USDX,-0.51000000,-,0.00000000,$0.51,-,-,"approved / Interest",2024-11-26 00:00:00
NXTJXYpka4yFNSxa1u44I4yq,Transfer Out,XRP,-1559.38556800,-,0.00000000,$2193.64,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-25 22:30:38
NXT6LyKCYmYRDLsRsa5ZO5YKL,Manual Repayment,USDX,132.86000000,USDX,0.00000000,$132.86,0.34000000,USDX,"approved / Crypto Repayment",2024-11-25 19:23:43
NXT4lmPLL4n31O3Nkau71rJpc,Exchange Liquidation,NEXO,100.00000000,USDX,132.86000000,$132.86,-,-,"approved / Crypto repayment / Exchange NEXO to USDX",2024-11-25 19:23:43
NXT2dl2UOuz1yr9qLCQX1Ixp7,Interest Additional,USDX,-3.10000000,-,0.00000000,$3.10,-,-,"approved / Interest",2024-11-25 19:23:43
NXT45gPA7YhFBOwCh8Gachias,Manual Sell Order,NEXO,-100.00000000,NEXO,0.00000000,$133.20,-,-,"approved / Crypto Repayment",2024-11-25 19:23:41
NXTSANcL5fYjMp6iO9Ff7CYV,Transfer Out,XRP,-128.86892100,XRP,128.86892126,$189.65,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-25 19:17:04
NXT17QPv2rG4YS6H5imXkt1uo,Transfer Out,USDT,-0.00000000,USDT,0.00000083,$0.00,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-25 19:17:04
NXT7eaiiEBxf3es1TRHxMG6kQ,Exchange,USDT,-1000.00000000,FLR,41524.73860447,$971.18,-,-,"approved / Exchange Tether to Flare",2024-11-25 19:14:40
NXT4v9hAiD8bVyqOijp9fgfkX,Top up Crypto,USDT,1000.00000000,USDT,1000.00000000,$999.89,-,-,"approved / Credit Granting Top Up",2024-11-25 19:13:54
NXT7PHmm4jI4GJBOtineSF5T3,Exchange Credit,USDX,-999.89000000,USDT,1000.00000000,$999.89,-,-,"approved / Exchange USDX to USDT",2024-11-25 19:13:53
NXT33QMD8ZNHdaFyVRQ5Hb0Pb,Loan Withdrawal,USDX,-999.89000000,USDX,999.89000000,$999.89,-,-,"approved / USDT Loan Withdrawal",2024-11-25 19:13:53
NXT6fJLDizF1eaUwKuOZD5WS6,Transfer Out,XRP,-910.74979900,XRP,910.74979928,$1341.99,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-25 19:13:53
NXT4Lcvl0j9gUyy6xqzLnOkLc,Transfer Out,LINK,-72.93539777,LINK,72.93539777,$1299.57,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-25 19:13:53
NXT1dIgk504afavRAo4tFN0La,Transfer Out,USDT,-0.00000000,USDT,0.00000083,$0.00,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-25 19:13:53
NXT30Psr03WLRzQpNJ1e6SYiw,Exchange,USDT,-300.00000000,NEXO,217.84407061,$296.82,-,-,"approved / Exchange Tether to NEXO Token",2024-11-25 19:10:34
NXT2I6WMd44pGjiGFFyAwFOxa,Top up Crypto,USDT,300.00000000,USDT,300.00000000,$299.98,-,-,"approved / Credit Granting Top Up",2024-11-25 19:09:48
NXT3bnw4SC3wrZCTIgdff88KZ,Exchange Credit,USDX,-299.98000000,USDT,300.00000000,$299.98,-,-,"approved / Exchange USDX to USDT",2024-11-25 19:09:47
NXT4yEhsQWnwLR4vKt7DG5P5k,Loan Withdrawal,USDX,-299.98000000,USDX,299.98000000,$299.98,-,-,"approved / USDT Loan Withdrawal",2024-11-25 19:09:47
NXT1RCBt9gqlTvrgP3x3c03gs,Interest,NEXO,0.06022972,NEXO,0.06022972,$0.08,-,-,"approved / NEXO Interest Earned",2024-11-25 06:00:00
NXTaL16ReynDq8ZNvhgti3I3,Interest,NEXO,0.15895972,NEXO,0.15895972,$0.21,-,-,"approved / 0.011989375959324795 LINK",2024-11-25 06:00:00
NXT3vXPThEbFfDcp4PrStKQD,Interest,NEXO,1.60926136,NEXO,1.60926136,$2.18,-,-,"approved / 1.516673 XRP",2024-11-25 06:00:00
NXT7Wphux5L9ieRSLhxqj4xRV,Interest,USDX,-0.42000000,-,0.00000000,$0.42,-,-,"approved / Interest",2024-11-25 00:00:00
NXT6IihNSvgmGHNvNTZRuFx3f,Interest,NEXO,1.12149988,NEXO,1.12149988,$1.53,-,-,"approved / 1.040986 XRP",2024-11-24 06:00:00
NXT5FWeKjQ3VYi1Qx38GD51cR,Interest,NEXO,0.11466404,NEXO,0.11466404,$0.16,-,-,"approved / 0.008992030146108652 LINK",2024-11-24 06:00:00
NXTQELzx7x5qZl5Rpe0i7vIL,Interest,NEXO,0.04067983,NEXO,0.04067983,$0.06,-,-,"approved / NEXO Interest Earned",2024-11-24 06:00:00
NXT7UA0tZTDCobT4ROfVh1cHH,Exchange,USDT,-250.00000000,NEXO,180.65084810,$248.86,-,-,"approved / Exchange Tether to NEXO Token",2024-11-24 00:59:39
NXT2O6uchQzAPwKG5N8VFp8vp,Top up Crypto,USDT,250.00000000,USDT,250.00000000,$250.21,-,-,"approved / Credit Granting Top Up",2024-11-24 00:58:45
NXTaCnBHEczTM0O2eXNc4uKD,Exchange Credit,USDX,-250.21000000,USDT,250.00000000,$250.21,-,-,"approved / Exchange USDX to USDT",2024-11-24 00:58:44
NXT3VdTclmfj7AONirWk51qRG,Loan Withdrawal,USDX,-250.21000000,USDX,250.21000000,$250.21,-,-,"approved / USDT Loan Withdrawal",2024-11-24 00:58:44
NXT1Yzi06gfhWPLnxZEKH81Vu,Interest,USDX,-0.81000000,-,0.00000000,$0.81,-,-,"approved / Interest",2024-11-24 00:00:00
NXT3sEpP5Q7JBOvh6HeLxz4HR,Transfer In,XRP,1000.00000000,XRP,1000.00000000,$1559.38,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-23 14:45:14
NXT7NxoOvEylJuGvlvB72VlOs,Interest,NEXO,0.73868522,NEXO,0.73868522,$0.98,-,-,"approved / 0.664274 XRP",2024-11-23 06:00:00
NXT5LIdASB3lye9oDKsKQV4gS,Interest,NEXO,0.00031214,NEXO,0.00031214,$0.00,-,-,"approved / NEXO Interest Earned",2024-11-23 06:00:00
NXT3bunerCOXx08N6xt8VRKrX,Interest,USDX,-0.81000000,-,0.00000000,$0.81,-,-,"approved / Interest",2024-11-23 00:00:00
NXT4X5saymbRLidLnKWirupxJ,Transfer In,XRP,2500.00000000,XRP,2500.00000000,$3716.24,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-22 22:37:12
NXT4FWxJYgtvjpatuOynRLBtd,Transfer In,LINK,72.93539777,LINK,72.93539777,$1128.38,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-22 17:38:32
NXT7SLOQd7Yqw2AqdAofMX0x1,Exchange,USDT,-500.00000000,NEXO,374.91517500,$497.76,-,-,"approved / Exchange Tether to NEXO Token",2024-11-22 08:18:42
NXTIB8L4F72CmflQYy6HEKjo,Top up Crypto,USDT,500.00000000,USDT,500.00000000,$500.46,-,-,"approved / Credit Granting Top Up",2024-11-22 08:18:07
NXT7Sjb51gZvopdWS7ty6O6Xk,Exchange Credit,USDX,-500.46000000,USDT,500.00000000,$500.46,-,-,"approved / Exchange USDX to USDT",2024-11-22 08:18:06
NXT3pkivb54Tk85MMQTvj2QYT,Loan Withdrawal,USDX,-500.46000000,USDX,500.46000000,$500.46,-,-,"approved / USDT Loan Withdrawal",2024-11-22 08:18:06
NXT2GvqkoQrq8IMKy3xURLo8B,Interest,NEXO,0.00024310,NEXO,0.00024310,$0.00,-,-,"approved / NEXO Interest Earned",2024-11-22 06:00:00
NXT20dwBc2Jw6ArmgAGzhwf5b,Interest,NEXO,0.64229944,NEXO,0.64229944,$0.83,-,-,"approved / 0.664274 XRP",2024-11-22 06:00:00
NXT1Fc60ck5OXipDAiPdq7QUn,Interest,USDX,-0.73000000,-,0.00000000,$0.73,-,-,"approved / Interest",2024-11-22 00:00:00
NXT7TZNF7pwzo4BVGnQlqfj5a,Interest,NEXO,0.76246281,NEXO,0.76246281,$0.93,-,-,"approved / 0.845440 XRP",2024-11-21 06:00:00
NXT4q6bEezgZjNQAEDqjmQzjt,Interest,NEXO,0.00016114,NEXO,0.00016114,$0.00,-,-,"approved / NEXO Interest Earned",2024-11-21 06:00:00
NXT3rZCFX58woeeW43rAxoGcy,Interest,USDX,-0.36000000,-,0.00000000,$0.36,-,-,"approved / Interest",2024-11-21 00:00:00
NXT1f4OiaC6SBwv7gsq0t1VDA,Interest,NEXO,0.74931148,NEXO,0.74931148,$0.93,-,-,"approved / 0.845440 XRP",2024-11-20 06:00:00
NXT5UkJ7HxJU66GoGRcwEpuVc,Interest,USDX,-0.36000000,-,0.00000000,$0.36,-,-,"approved / Interest",2024-11-20 00:00:00
NXT54Ld55EUmjfMOiSESG4OCj,Interest,NEXO,0.75031898,NEXO,0.75031898,$0.94,-,-,"approved / 0.845440 XRP",2024-11-19 06:00:00
NXT6nDWCOx2oeoqYgYNDXwOo3,Interest,USDX,-0.36000000,-,0.00000000,$0.36,-,-,"approved / Interest",2024-11-19 00:00:00
NXT6JZrN7ILPwOmpM3OVxNtVj,Transfer Out,GALA,-124643.32388100,GALA,124643.32388100,$3761.35,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-18 07:24:49
NXT1K4RIusldlReRbfEVqbnjt,Interest,USDX,-0.36000000,-,0.00000000,$0.36,-,-,"approved / Interest",2024-11-18 00:00:00
NXT4z4iTm3O4lBte2yrC85omB,Transfer Out,XRP,-7298.52272300,XRP,7298.52272384,$7559.85,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-17 19:43:38
NXTNcG6t4WVzAzZpuOmCdomb,Transfer Out,USDT,-0.00000000,USDT,0.00000083,$0.00,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2024-11-17 19:43:38
NXT5fHbWg3MFLs9lbPIIOkQT9,Transfer In,XRP,9906.89169100,XRP,9906.89169100,$10274.91,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-17 19:42:51
NXT3aUUtjMqVtV5ie1mPupvcC,Locking Term Deposit,XRP,-2000.00000000,XRP,2000.00000000,$2080.80,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2024-11-17 19:13:51
NXT7kWnHkRqwSSCONsMYaUge1,Transfer In,XRP,1800.00000000,XRP,1800.00000000,$1877.13,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-17 19:13:01
NXT5hNFt04rsVLC4Xk9AyAUVq,Transfer In,XRP,2000.00000000,XRP,2000.00000000,$2099.54,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-17 19:09:20
NXT4eceDBkXj3L13krjY3EI3C,Locking Term Deposit,XRP,-2000.00000000,XRP,2000.00000000,$2101.21,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2024-11-17 19:06:14
NXT3ZiRUmkhcJYwbjr16J4ohq,Transfer In,XRP,2000.00000000,XRP,2000.00000000,$2108.32,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-17 19:04:12
NXT2EDDE88WaMbt5i1pTKygh,Locking Term Deposit,NEXO,-570.28127819,NEXO,570.28127819,$691.48,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2024-11-17 19:01:18
NXTtyGL0j4hO9VmBBAsP9lsb,Transfer In,NEXO,570.28127819,NEXO,570.28127819,$692.05,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2024-11-17 18:59:18
NXT2YyXe1AHBJxy414rwzafS1,Exchange Collateral,ENJ,-1209.18282457,NEXO,169.22109763,$205.52,-,-,"approved / Collateral Exchange Enjin Coin to NEXO Token",2024-11-17 18:56:21
NXT1J95zC5hBZo7Ah2XaFVGu9,Locking Term Deposit,NEXO,-179.81783184,NEXO,179.81783184,$218.57,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2024-11-17 18:50:09
NXT3jQJKQ79Ov5YmloLQutq27,Interest,NEXO,0.04311767,NEXO,0.04311767,$0.05,-,-,"approved / NEXO Interest Earned",2024-11-17 06:00:00
NXT293luZarHYSakzY3fPtqvq,Interest,USDX,-0.73000000,-,0.00000000,$0.73,-,-,"approved / Interest",2024-11-17 00:00:00
NXT2b0pp1ACeFlPfryvAC1ES1,Exchange,USDT,-222.00000000,NEXO,179.58985482,$220.87,-,-,"approved / Exchange Tether to NEXO Token",2024-11-16 07:32:21
NXT7WPYBFNlhIv7pngrxZFlQj,Top up Crypto,USDT,222.00000000,USDT,222.00000000,$222.06,-,-,"approved / Credit Granting Top Up",2024-11-16 07:32:06
NXT6n1URapi8AU6WHZYYwwLAE,Exchange Credit,USDX,-222.06000000,USDT,222.00000000,$222.06,-,-,"approved / Exchange USDX to USDT",2024-11-16 07:32:05
NXT79YBuwE8stHl8V2cwLTWIA,Loan Withdrawal,USDX,-222.06000000,USDX,222.06000000,$222.06,-,-,"approved / USDT Loan Withdrawal",2024-11-16 07:32:05
NXT4yRDxpeghUvzysURlY90xB,Interest,NEXO,0.18485934,NEXO,0.18485934,$0.22,-,-,"approved / NEXO Interest Earned",2024-11-16 06:00:00
NXT45gWlmktDzCMCNzCnV27eC,Locking Term Deposit,NEXO,-2327.59871201,NEXO,2327.59871201,$2875.74,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2024-11-16 04:52:43
NXT10eeOICHUkTcU0N21uBpOD,Exchange,USDT,-90.00000000,NEXO,72.86593860,$89.56,-,-,"approved / Exchange Tether to NEXO Token",2024-11-16 04:49:29
NXT1eMnOFrRdwbV1QgrpvbmgK,Top up Crypto,USDT,90.00000000,USDT,90.00000000,$90.03,-,-,"approved / Credit Granting Top Up",2024-11-16 04:49:07
NXT3VftuloTrDS4f26cM20Ugh,Exchange Credit,USDX,-90.03000000,USDT,90.00000000,$90.03,-,-,"approved / Exchange USDX to USDT",2024-11-16 04:49:06
NXT4iTr5WsiT5MjmNci64LCHM,Loan Withdrawal,USDX,-90.03000000,USDX,90.03000000,$90.03,-,-,"approved / USDT Loan Withdrawal",2024-11-16 04:49:06
NXT7Yp1vQ7plncX3CR5BaN9x3,Exchange,USDT,-400.00000000,NEXO,324.02797200,$397.92,-,-,"approved / Exchange Tether to NEXO Token",2024-11-16 04:48:16
NXTe35rsyj2OvmgwvAMEjhoO,Top up Crypto,USDT,400.00000000,USDT,400.00000000,$400.16,-,-,"approved / Credit Granting Top Up",2024-11-16 04:47:49
NXT19U20xFDanpZL8Ip7NUcaS,Exchange Credit,USDX,-400.16000000,USDT,400.00000000,$400.16,-,-,"approved / Exchange USDX to USDT",2024-11-16 04:47:48
NXT63HcDCy1llEubsUCAaTyJZ,Loan Withdrawal,USDX,-400.16000000,USDX,400.16000000,$400.16,-,-,"approved / USDT Loan Withdrawal",2024-11-16 04:47:48
NXT6PwLWBXzkZQtSbX3DHWa6b,Exchange,GBPX,-2700.00000000,GALA,124643.32388100,$3327.48,-,-,"approved / Exchange GBPX to Gala",2024-11-16 04:47:09
NXT4BUXspEII1N2i4MPpwvW1S,Exchange Deposited On,GBP,-2700.00000000,GBPX,2700.00000000,$3402.00,-,-,"approved / GBP to GBPX",2024-11-16 04:07:55
NXT5u6VaAdkTf0hpZw6aTgGgb,Deposit To Exchange,GBP,2700.00000000,GBPX,2700.00000000,$3402.00,-,-,"approved / GBP Top Up",2024-11-16 04:07:55
NXT5x0CJibIHoyv6otUCB4D9b,Interest,USDX,-0.30000000,-,0.00000000,$0.30,-,-,"approved / Interest",2024-11-16 00:00:00
NXT518x9EM4PuEQ6MPm6OKINh,Exchange,USDT,-750.00000000,NEXO,611.49825750,$743.50,-,-,"approved / Exchange Tether to NEXO Token",2024-11-15 23:39:07
NXT67A5l0IZy1prhplN9WoqW,Top up Crypto,USDT,750.00000000,USDT,750.00000000,$750.22,-,-,"approved / Credit Granting Top Up",2024-11-15 23:38:18
NXT5XFbY9KlZuMYMO3vhVxEwy,Exchange Credit,USDX,-750.22000000,USDT,750.00000000,$750.22,-,-,"approved / Exchange USDX to USDT",2024-11-15 23:38:17
NXT3KJPxRaeln5ciXPk5rEyXF,Loan Withdrawal,USDX,-750.22000000,USDX,750.22000000,$750.22,-,-,"approved / USDT Loan Withdrawal",2024-11-15 23:38:17
NXT5OIWlt6CE9SCdo6EuqZAtH,Interest,NEXO,0.18483948,NEXO,0.18483948,$0.22,-,-,"approved / NEXO Interest Earned",2024-11-15 06:00:00
NXT4lZJ4oujBw62hip56N7kO4,Interest,USDX,-0.49000000,-,0.00000000,$0.49,-,-,"approved / Interest",2024-11-15 00:00:00
NXT3JHu4tOVwiyjSOwu0TfMV2,Interest,NEXO,0.18481962,NEXO,0.18481962,$0.22,-,-,"approved / NEXO Interest Earned",2024-11-14 06:00:00
NXT3kVKYUyZSaMlhzpDwUDCtd,Interest,USDX,-0.49000000,-,0.00000000,$0.49,-,-,"approved / Interest",2024-11-14 00:00:00
NXT5SonbfXaXQQ6PnWfAURi4z,Interest,NEXO,0.18479976,NEXO,0.18479976,$0.22,-,-,"approved / NEXO Interest Earned",2024-11-13 06:00:00
NXTGdLgGUYYCH533EQ54r01a,Interest,USDX,-0.49000000,-,0.00000000,$0.49,-,-,"approved / Interest",2024-11-13 00:00:00
NXT3GPqKJHsk0e6S1BHRKOriv,Interest,NEXO,0.18477990,NEXO,0.18477990,$0.23,-,-,"approved / NEXO Interest Earned",2024-11-12 06:00:00
NXT7Sdk1rtakGnPJ7atDmhY7J,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-12 00:00:00
NXT5fudZIBZzN4F5HuDuHK0vz,Interest,NEXO,0.18476005,NEXO,0.18476005,$0.21,-,-,"approved / NEXO Interest Earned",2024-11-11 06:00:00
NXT2FcZZzAHloQXxuacH4MOle,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-11 00:00:00
NXT1Rv9Ji7gbfRyb3CpbbNEhV,Interest,NEXO,0.18474020,NEXO,0.18474020,$0.21,-,-,"approved / NEXO Interest Earned",2024-11-10 06:00:00
NXT5pUgwSmfbLvlWAV4tLqn2v,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-10 00:00:00
NXT3BwqGu1SgxEwvNu5ofsJLk,Interest,NEXO,0.18472035,NEXO,0.18472035,$0.20,-,-,"approved / NEXO Interest Earned",2024-11-09 06:00:00
NXTCalbArrJqhOF5y2BZ77nM,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-09 00:00:00
NXT6MDfx3747BZGPMwpowy2HK,Interest,NEXO,0.18470050,NEXO,0.18470050,$0.20,-,-,"approved / NEXO Interest Earned",2024-11-08 06:00:00
NXTjdH8A37NXpBvUJOb7bhBC,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-08 00:00:00
NXT7NQFgxQpLo0b7XH90Y7pie,Interest,NEXO,0.18468065,NEXO,0.18468065,$0.19,-,-,"approved / NEXO Interest Earned",2024-11-07 06:00:00
NXT14kzoprCVnRQ6LsX0a5KDu,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-07 00:00:00
NXT62R30Ehu4qyEgY9SWrPO3X,Interest,NEXO,0.18466081,NEXO,0.18466081,$0.18,-,-,"approved / NEXO Interest Earned",2024-11-06 06:00:00
NXT3zoDoGHu2ySbqfRUenWX6S,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-06 00:00:00
NXT4ifHo7QkulSs5zRLszGmad,Interest,NEXO,0.18464097,NEXO,0.18464097,$0.18,-,-,"approved / NEXO Interest Earned",2024-11-05 06:00:00
NXT4qG7BXsejykSnyyqsf32sN,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-05 00:00:00
NXT71E9iKDfHkQpGXaHOYolru,Interest,NEXO,0.18462113,NEXO,0.18462113,$0.18,-,-,"approved / NEXO Interest Earned",2024-11-04 06:00:00
NXT4kWMkJaC0k2OfL0sdJBySv,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-04 00:00:00
NXT5hsDZ0TTTWhifxj15Gk19X,Interest,NEXO,0.18460129,NEXO,0.18460129,$0.18,-,-,"approved / NEXO Interest Earned",2024-11-03 06:00:00
NXT5jAGk2VvHrssm7eShTEdM2,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-03 00:00:00
NXT3tb8vGBijJCe9nd87KeWmW,Interest,NEXO,0.18458146,NEXO,0.18458146,$0.18,-,-,"approved / NEXO Interest Earned",2024-11-02 06:00:00
NXT7QnybsGHmSwr449ngtC6U5,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-02 00:00:00
NXT3gdLZKuY9bVs8C8fVZYKgd,Interest,NEXO,0.18456162,NEXO,0.18456162,$0.18,-,-,"approved / NEXO Interest Earned",2024-11-01 06:00:00
NXT61VXKg4FrCLUEp1zFgj7ou,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-11-01 00:00:00
NXT1hzEnRqVwDLLO4EGzcrM5u,Interest,NEXO,0.18454179,NEXO,0.18454179,$0.19,-,-,"approved / NEXO Interest Earned",2024-10-31 06:00:00
NXT6OVhDrVHjfXWon8g2rvvs1,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-31 00:00:00
NXT8Yeu9vP9E9bI4YzhGX15h,Interest,NEXO,0.18452196,NEXO,0.18452196,$0.19,-,-,"approved / NEXO Interest Earned",2024-10-30 06:00:00
NXT6DOJYm1C6ctguIJDj35B8t,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-30 00:00:00
NXT7DsHGE4iV436DfcecVjU5V,Interest,NEXO,0.18450214,NEXO,0.18450214,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-29 06:00:00
NXT42X5267yOabLiG7MNdRIbZ,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-29 00:00:00
NXT7RBypXibC9Vj3pmaBOSVbd,Interest,NEXO,0.18448231,NEXO,0.18448231,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-28 06:00:00
NXT1i1c71YeNJp4JeMqoSLPnY,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-28 00:00:00
NXT62oueLe4SUC9cjpmPbo5AS,Interest,NEXO,0.18446249,NEXO,0.18446249,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-27 06:00:00
NXTMFpgRsGrWaW0sSjrapyWm,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-27 00:00:00
NXT30cDck0iT5VUFPYZ2cvYtN,Interest,NEXO,0.18444267,NEXO,0.18444267,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-26 05:00:00
NXT7K3nbTBCOxGKUUPtsnMPft,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-26 00:00:00
NXT5hMaADcuGNzuHnjaLjsJu,Interest,NEXO,0.18442285,NEXO,0.18442285,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-25 05:00:00
NXT2mXm9trTKJXYUzCXRkBlU6,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-25 00:00:00
NXT56aMz31Yuocmt4pt2NoRd6,Interest,NEXO,0.18440304,NEXO,0.18440304,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-24 05:00:00
NXT7Rb3gF6HVKWtRydihPCtYD,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-24 00:00:00
NXT3idZVeCc6tGnVqGcNyf9Km,Interest,NEXO,0.18438322,NEXO,0.18438322,$0.19,-,-,"approved / NEXO Interest Earned",2024-10-23 05:00:00
NXT57re9aKh4EQIBB62hIOc2Q,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-23 00:00:00
NXT3NsVKkibTGvhoKkD1OYEvO,Interest,NEXO,0.18436341,NEXO,0.18436341,$0.19,-,-,"approved / NEXO Interest Earned",2024-10-22 05:00:00
NXT5Y8jhqJmvvw84x1slmI6kF,Interest,USDX,-0.49000000,-,0.00000000,$0.49,-,-,"approved / Interest",2024-10-22 00:00:00
NXT7G2Sryyn9xGVMxB77EeSi8,Interest,NEXO,0.18434360,NEXO,0.18434360,$0.19,-,-,"approved / NEXO Interest Earned",2024-10-21 05:00:00
NXT7NZyu4meJAmTCKHrA5kiFG,Interest,USDX,-0.24000000,-,0.00000000,$0.24,-,-,"approved / Interest",2024-10-21 00:00:00
NXT2uJ5lENrfcuio3d6g3f3ty,Interest,NEXO,0.18432379,NEXO,0.18432379,$0.19,-,-,"approved / NEXO Interest Earned",2024-10-20 05:00:00
NXT46HVKqou7aVcfQWAb0uYYU,Interest,USDX,-0.49000000,-,0.00000000,$0.49,-,-,"approved / Interest",2024-10-20 00:00:00
NXT2YnBafhwz14HQj3zzDiV4F,Interest,NEXO,0.18430399,NEXO,0.18430399,$0.19,-,-,"approved / NEXO Interest Earned",2024-10-19 05:00:00
NXT1fsk5fQ3PO9ba40ph6NJEp,Interest,USDX,-0.49000000,-,0.00000000,$0.49,-,-,"approved / Interest",2024-10-19 00:00:00
NXT6ZreOEgcsfYFeLcEypgvVW,Interest,NEXO,0.18428419,NEXO,0.18428419,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-18 05:00:00
NXT5MSmeo6ymsRSdBZ3KhhSP1,Interest,USDX,-0.49000000,-,0.00000000,$0.49,-,-,"approved / Interest",2024-10-18 00:00:00
NXT5etf3F71FZrQqfswgOiH9i,Interest,NEXO,0.18426438,NEXO,0.18426438,$0.18,-,-,"approved / NEXO Interest Earned",2024-10-17 05:00:00
